nom_projet;arrond;date_fin_t;ope_statut;ope_type;ind_arb_plant;st_area_shape;geo_shape
Replantations jardins 2021-2022 - 20e ardt;20;2022-03-31T02:00:00+00:00;Réalisé;Arbre;3.0;302.60272178059284;"{""coordinates"": [[[2.4022894859039456, 48.86531661878681], [2.4023017251463714, 48.865328424156864], [2.4023157910762682, 48.86533798006778], [2.4023312752444146, 48.86534500903314], [2.4023477280185084, 48.86534930694449], [2.4023646716396776, 48.865350748998225], [2.4023816140957384, 48.86534929331971], [2.402398063408338, 48.86534498217922], [2.4024135419191204, 48.8653379407645], [2.402427600160063, 48.86532837354552], [2.4024398299052163, 48.86531655833707], [2.402449876024849, 48.86530283823147], [2.402457446797775, 48.865287611635836], [2.4024623223824086, 48.86527132070303], [2.402464361200571, 48.865254438492336], [2.4024635040486615, 48.8652374552327], [2.4024597758168245, 48.865220864087334], [2.402453284766185, 48.865205146833155], [2.402444219385141, 48.86519075987087], [2.4024328429160002, 48.8651781209719], [2.4024194857108965, 48.865167597147064], [2.402409803329177, 48.86515279749287], [2.402397786235122, 48.86513982183371], [2.4023837716776084, 48.865129034319736], [2.40236815296252, 48.86512073769276], [2.4023513684149727, 48.86511516479013], [2.402333889078116, 48.86511247201032], [2.402316205493733, 48.86511273492374], [2.4022988139356296, 48.86511594615198], [2.402282202482157, 48.865122015574826], [2.4022668373187366, 48.8651307728594], [2.402253149654786, 48.865141972240444], [2.4022415236222168, 48.865155299417445], [2.4022322854951197, 48.86517038037523], [2.402225694533179, 48.86518679188037], [2.4022219357057817, 48.8652040733588], [2.4022211145010193, 48.86522173982145], [2.4022232539652606, 48.86523929547504], [2.4022282940563775, 48.86525624763601], [2.402236093328769, 48.8652721205573], [2.4022464329029085, 48.86528646877972], [2.402259022607997, 48.865298889633394], [2.402273509125346, 48.865309034538285], [2.4022894859039456, 48.86531661878681]]], ""type"": ""Polygon""}"
Bilan arbres du privé dans l'ardt - mai 2024;13;2024-05-01T02:00:00+00:00;Réalisé;Arbre;656.0;315.35227062661113;"{""coordinates"": [[[2.355106896448063, 48.832223638717494], [2.3553720777828424, 48.83227563537089], [2.3554614318393248, 48.832184534929816], [2.355272724494188, 48.83207580921688], [2.3552874951511056, 48.83204733292005], [2.355106896448063, 48.832223638717494]]], ""type"": ""Polygon""}"
Replantations Jardins 2023-2024 - 05e ardt;5;2024-05-04T02:00:00+00:00;Réalisé;Arbre;9.0;29.860970068340624;"{""coordinates"": [[[2.3439379990891247, 48.846103034730035], [2.343997367376018, 48.84604089699743], [2.34388020201577, 48.84604025448672], [2.3439379990891247, 48.846103034730035]]], ""type"": ""Polygon""}"
Nouveaux arbres écoles crèches 2023-2024 - 13e ardt;13;2024-04-11T02:00:00+00:00;Réalisé;Arbre;30.0;28.316790920334274;"{""coordinates"": [[[2.3557231250183683, 48.832818802983496], [2.3557889122315743, 48.832745390112265], [2.355684243684831, 48.83275672406998], [2.3557231250183683, 48.832818802983496]]], ""type"": ""Polygon""}"
Replantations jardins 2021-2022 - 06e ardt;6;2022-03-31T02:00:00+00:00;Réalisé;Arbre;4.0;312.5664839488828;"{""coordinates"": [[[2.3322533928565354, 48.850756407456885], [2.3322690264357506, 48.850755241413225], [2.332284220024412, 48.85075137834184], [2.3322985119730166, 48.85074493562021], [2.332311468027938, 48.85073610900717], [2.3323226945260034, 48.85072516669489], [2.33233185035575, 48.85071244115999], [2.3323386573219245, 48.85069831906141], [2.3323429085983034, 48.850683229491956], [2.3323444750120057, 48.850667630940585], [2.3323433089683436, 48.85065199736137], [2.3323394458969635, 48.85063680377271], [2.332333003175335, 48.850622511824106], [2.332324176562294, 48.85060955576918], [2.3323132342500115, 48.850598329271115], [2.332300508715109, 48.85058917344137], [2.3322863866165258, 48.850582366475194], [2.3322712970470802, 48.850578115198815], [2.332255698495705, 48.850576548785114], [2.3322400649164896, 48.85057771482877], [2.332224871327828, 48.85058157790016], [2.3322105793792236, 48.850588020621785], [2.3321976233243022, 48.850596847234826], [2.332186396826237, 48.850607789547105], [2.33217724099649, 48.85062051508201], [2.3321704340303158, 48.85063463718059], [2.332166182753937, 48.85064972675004], [2.3321646163402345, 48.850665325301414], [2.3321657823838966, 48.85068095888063], [2.3321696454552767, 48.85069615246929], [2.3321760881769054, 48.85071044441789], [2.3321849147899463, 48.850723400472816], [2.3321958571022288, 48.85073462697088], [2.332208582637131, 48.85074378280063], [2.3322227047357145, 48.850750589766804], [2.33223779430516, 48.850754841043184], [2.3322533928565354, 48.850756407456885]]], ""type"": ""Polygon""}"
Replantations jardins 2021-2022 - 10e ardt;10;2022-03-31T02:00:00+00:00;Réalisé;Arbre;16.0;312.5606553997549;"{""coordinates"": [[[2.358636465210361, 48.872090395170154], [2.3586520977119805, 48.872089221521286], [2.3586672889187867, 48.872085351147355], [2.3586815772536474, 48.872078901647726], [2.3586945285727388, 48.87207006898718], [2.3587057493567833, 48.87205912154163], [2.358714898667936, 48.872046391943684], [2.3587216985090076, 48.872032266975715], [2.3587259422702678, 48.872017175817746], [2.358727501007178, 48.87200157700696], [2.358726327358306, 48.87198594450535], [2.358722456984379, 48.87197075329854], [2.35871600748475, 48.87195646496368], [2.358707174824202, 48.87194351364459], [2.358696227378656, 48.87193229286054], [2.3586834977807056, 48.87192314354939], [2.3586693728127424, 48.87191634370832], [2.3586542816547706, 48.87191209994706], [2.358638682843989, 48.87191054121015], [2.3586230503423695, 48.87191171485902], [2.3586078591355633, 48.87191558523295], [2.3585935708007026, 48.87192203473258], [2.3585806194816112, 48.871930867393125], [2.3585693986975667, 48.87194181483867], [2.358560249386414, 48.87195454443662], [2.3585534495453424, 48.87196866940459], [2.3585492057840822, 48.87198376056256], [2.358547647047172, 48.87199935937334], [2.358548820696044, 48.872014991874956], [2.358552691069971, 48.87203018308176], [2.3585591405696, 48.87204447141662], [2.358567973230148, 48.872057422735715], [2.358578920675694, 48.87206864351976], [2.3585916502736444, 48.872077792830915], [2.3586057752416076, 48.87208459267198], [2.3586208663995794, 48.87208883643324], [2.358636465210361, 48.872090395170154]]], ""type"": ""Polygon""}"
ARB - TALUS BP 24-07 - Phase 1;19;2021-03-31T02:00:00+00:00;Réalisé;Arbre;13.0;5307.296624692235;"{""coordinates"": [[[2.3713203331228443, 48.89998795610719], [2.3713397653261756, 48.900133012227606], [2.3717364509540393, 48.9003108376845], [2.3724854522577785, 48.900155819681544], [2.376221779582883, 48.90014483664999], [2.376238812597976, 48.900083939319074], [2.373284344997666, 48.90002619569831], [2.3713203331228443, 48.89998795610719]]], ""type"": ""Polygon""}"
Replantations Alignement 2020-2021 - 07e ardt;7;2021-03-31T02:00:00+00:00;Réalisé;Arbre;90.0;312.5684610008091;"{""coordinates"": [[[2.3200768792426003, 48.85781025715474], [2.320092513081018, 48.85780909492444], [2.3201077075871273, 48.857805235563475], [2.320122001083549, 48.85779879633658], [2.3201349592696268, 48.857789972896406], [2.320146188417434, 48.857779033338716], [2.320155347334997, 48.857766310056434], [2.3201621577332396, 48.85775218964005], [2.3201664126816586, 48.857737101131285], [2.320167982895798, 48.85772150298683], [2.320166820665497, 48.85770586914841], [2.320162961304534, 48.8576906746423], [2.32015652207764, 48.85767638114588], [2.320147698637465, 48.8576634229598], [2.3201367590797743, 48.857652193811994], [2.320124035797493, 48.85764303489443], [2.3201099153811136, 48.85763622449619], [2.3200948268723436, 48.85763196954777], [2.3200792287278866, 48.85763039933363], [2.320063594889469, 48.85763156156393], [2.3200484003833597, 48.85763542092489], [2.320034106886938, 48.85764186015179], [2.32002114870086, 48.85765068359196], [2.320009919553053, 48.85766162314965], [2.32000076063549, 48.857674346431935], [2.3199939502372473, 48.857688466848316], [2.3199896952888284, 48.857703555357084], [2.3199881250746888, 48.85771915350154], [2.31998928730499, 48.85773478733996], [2.319993146665953, 48.85774998184607], [2.319999585892847, 48.85776427534249], [2.3200084093330218, 48.857777233528566], [2.3200193488907126, 48.857788462676375], [2.320032072172994, 48.85779762159394], [2.3200461925893734, 48.85780443199218], [2.3200612810981434, 48.8578086869406], [2.3200768792426003, 48.85781025715474]]], ""type"": ""Polygon""}"
Replantations écoles et crèches 2020-2021 - 11e ardt;11;2021-03-31T02:00:00+00:00;Réalisé;Arbre;3.0;312.57025359985766;"{""coordinates"": [[[2.3791881895627873, 48.85866780540703], [2.3792038219794818, 48.858666625364584], [2.3792190119924195, 48.85866274870896], [2.3792332980607447, 48.85865629323038], [2.3792462461095, 48.85864745507529], [2.3792574627187766, 48.858636502786574], [2.3792666070775765, 48.85862376914397], [2.3792734013391854, 48.85860964105276], [2.3792776390634027, 48.85859454778786], [2.379279191489122, 48.858578947950484], [2.379278011446673, 48.858563315533786], [2.3792741347910495, 48.85854812552085], [2.37926767931247, 48.85853383945253], [2.3792588411573847, 48.85852089140377], [2.379247888868664, 48.85850967479449], [2.3792351552260578, 48.85850053043569], [2.3792210271348537, 48.85849373617408], [2.3792059338699536, 48.85848949844987], [2.379190334032574, 48.85848794602415], [2.3791747016158795, 48.858489126066594], [2.379159511602942, 48.85849300272222], [2.3791452255346166, 48.8584994582008], [2.379132277485861, 48.858508296355886], [2.3791210608765847, 48.858519248644605], [2.3791119165177848, 48.85853198228721], [2.379105122256176, 48.85854611037842], [2.3791008845319586, 48.85856120364332], [2.3790993321062395, 48.858576803480695], [2.379100512148688, 48.85859243589739], [2.3791043888043117, 48.85860762591033], [2.3791108442828914, 48.85862191197865], [2.3791196824379766, 48.85863486002741], [2.3791306347266974, 48.85864607663669], [2.3791433683693035, 48.85865522099549], [2.3791574964605076, 48.858662015257096], [2.3791725897254077, 48.85866625298131], [2.3791881895627873, 48.85866780540703]]], ""type"": ""Polygon""}"
Replantations DJS 2020-2021 - 11e ardt;11;2021-03-31T02:00:00+00:00;Réalisé;Arbre;12.0;312.56866355925314;"{""coordinates"": [[[2.379564207759656, 48.858889147612274], [2.379579840114356, 48.85888796746851], [2.3795950300486486, 48.85888409072388], [2.379609316024067, 48.858877635171304], [2.379622263968477, 48.85886879695948], [2.3796334804651407, 48.85885784463299], [2.3796426247064812, 48.85884511097275], [2.379649418849354, 48.858830982884584], [2.379653656457165, 48.85881588964329], [2.3796552087723453, 48.85880028984937], [2.379654028628584, 48.85878465749467], [2.379650151883952, 48.85876946756038], [2.3796436963313727, 48.858755181584954], [2.3796348581195454, 48.85874223364055], [2.3796239057930637, 48.85873101714388], [2.379611172132826, 48.85872187290254], [2.379597044044654, 48.85871507875967], [2.3795819508033587, 48.85871084115186], [2.379566351009439, 48.85870928883668], [2.379550718654739, 48.85871046898044], [2.3795355287204463, 48.85871434572507], [2.379521242745028, 48.85872080127765], [2.3795082948006177, 48.858729639489475], [2.379497078303954, 48.85874059181596], [2.3794879340626136, 48.8587533254762], [2.379481139919741, 48.85876745356437], [2.37947690231193, 48.858782546805664], [2.3794753499967496, 48.85879814659958], [2.379476530140511, 48.858813778954286], [2.379480406885143, 48.858828968888574], [2.379486862437722, 48.858843254864], [2.3794957006495494, 48.858856202808404], [2.379506652976031, 48.85886741930507], [2.379519386636269, 48.85887656354641], [2.3795335147244407, 48.85888335768928], [2.379548607965736, 48.85888759529709], [2.379564207759656, 48.858889147612274]]], ""type"": ""Polygon""}"
Replantations Alignement 2020-2021 - 15e ardt;15;2021-03-31T02:00:00+00:00;Réalisé;Arbre;114.0;312.57695815008714;"{""coordinates"": [[[2.299782493904845, 48.84164504789395], [2.2997981286849303, 48.84164389180265], [2.2998133251844273, 48.841640038323895], [2.2998276216653886, 48.84163360454371], [2.299840583736474, 48.84162478594923], [2.299851817551713, 48.84161385048899], [2.2998609817773144, 48.84160113043142], [2.2998677979629205, 48.84158701226904], [2.2998720590021806, 48.84157192497505], [2.299873635425573, 48.841556326969254], [2.2998724793342706, 48.84154069218917], [2.299868625855523, 48.84152549568967], [2.2998621920753317, 48.84151119920871], [2.299853373480852, 48.84149823713763], [2.2998424380206153, 48.841487003322385], [2.2998297179630467, 48.84147783909678], [2.299815599800659, 48.84147102291118], [2.2998005125066725, 48.84146676187192], [2.2997849145008797, 48.84146518544853], [2.2997692797207945, 48.84146634153983], [2.2997540832212975, 48.84147019501858], [2.299739786740336, 48.841476628798766], [2.299726824669251, 48.84148544739325], [2.299715590854012, 48.841496382853485], [2.2997064266284104, 48.841509102911054], [2.2996996104428042, 48.84152322107344], [2.299695349403544, 48.841538308367426], [2.299693772980152, 48.84155390637322], [2.299694929071454, 48.841569541153305], [2.2996987825502018, 48.8415847376528], [2.299705216330393, 48.841599034133765], [2.2997140349248726, 48.84161199620485], [2.2997249703851095, 48.84162323002009], [2.299737690442678, 48.84163239424569], [2.2997518086050657, 48.841639210431296], [2.2997668958990523, 48.841643471470555], [2.299782493904845, 48.84164504789395]]], ""type"": ""Polygon""}"
BOOMFOREST - TALUS - Hauts de Malesherbes;17;2020-11-22T01:00:00+00:00;Réalisé;Arbre;750.0;555.0325163511866;"{""coordinates"": [[[2.3045418222132934, 48.89283442196561], [2.3040285933917235, 48.89316456681197], [2.30413608098781, 48.89322229867147], [2.30469663141062, 48.89286149583306], [2.3045418222132934, 48.89283442196561]]], ""type"": ""Polygon""}"
Replantations Alignement 2021-2022 - 11e ardt;11;2022-03-31T02:00:00+00:00;Réalisé;Arbre;90.0;143.33418440073729;"{""coordinates"": [[[2.3785674275186124, 48.85910914944983], [2.3786739059001683, 48.859252473622504], [2.378816201686979, 48.85911401057477], [2.3785674275186124, 48.85910914944983]]], ""type"": ""Polygon""}"
ARB - TALUS BP 02-08 Pte de Gentilly;13;2022-03-31T02:00:00+00:00;Réalisé;Arbre;4.0;117.6608746626724;"{""coordinates"": [[[2.3556461129681234, 48.816269121877234], [2.3557152871549683, 48.81633919325143], [2.355974585522864, 48.81623823231014], [2.3558018628466844, 48.81624330791217], [2.3556461129681234, 48.816269121877234]]], ""type"": ""Polygon""}"
202200701739 Rue Poulet (entre Rue de Clignancourt et B. Barbes) - aménagement;18;2023-07-28T02:00:00+00:00;Réalisé;Aménagement urbain;8.0;2636.9291695675756;"{""coordinates"": [[[2.34770103154467, 48.88648543056234], [2.3492254825121566, 48.88726037774459], [2.3493451430845846, 48.88712856085229], [2.3478886067488074, 48.8863440510263], [2.34770103154467, 48.88648543056234]]], ""type"": ""Polygon""}"
202300823829 RAE rue Robert Estienne (aménagement définitif);8;2024-06-21T02:00:00+00:00;Réalisé;Aménagement urbain;6.0;785.0786538395467;"{""coordinates"": [[[2.3050872969475713, 48.868613398825325], [2.3045412109823746, 48.86903417059265], [2.304490093632559, 48.86903706084878], [2.3045266646165437, 48.8690896404518], [2.3045732409061626, 48.869116777228754], [2.304656542162642, 48.869133199396146], [2.304654152528885, 48.86910540832508], [2.3052162168080614, 48.86867698725351], [2.3050872969475713, 48.868613398825325]]], ""type"": ""Polygon""}"
202300799962 Rue Paul Bodin (aménagement);17;2025-03-31T02:00:00+00:00;Réalisé;Aménagement urbain;20.0;3057.2346449848637;"{""coordinates"": [[[2.3170310060663777, 48.89246780597854], [2.3169655835890177, 48.89250659305141], [2.3170790740846225, 48.892593758125734], [2.3174847950203286, 48.89314613795506], [2.317476114680384, 48.89317614211363], [2.3174882219771917, 48.89320079955555], [2.317565700082823, 48.89329595528679], [2.3176056193631362, 48.89330620034977], [2.3179027978255298, 48.89371042564336], [2.3179392757852555, 48.893772561777176], [2.3181985482039362, 48.89369662799761], [2.3182265748033197, 48.89366582293242], [2.3181219489627334, 48.89363972778423], [2.3178247930618494, 48.89323368201198], [2.3178171748301293, 48.893182638813045], [2.317745219769379, 48.89308751560254], [2.3177038952472624, 48.89307908370921], [2.31760494041, 48.892936449016204], [2.3172021633330844, 48.89237042551976], [2.3170310060663777, 48.89246780597854]]], ""type"": ""Polygon""}"
202200666892 Levassor : RAE phase 2;13;2022-09-16T02:00:00+00:00;Réalisé;Aménagement urbain;8.0;2712.5813728881485;"{""coordinates"": [[[[2.368732697497095, 48.82021489140564], [2.3687678330930044, 48.82095825862982], [2.368736323728944, 48.82105463245576], [2.3690339338133275, 48.82107988384451], [2.3689890387399615, 48.82023081706362], [2.368732697497095, 48.82021489140564]]], [[[2.368997578099878, 48.82020900362199], [2.3689989045573365, 48.820327409351385], [2.36901852070195, 48.820302011877935], [2.369172828286293, 48.820315576533986], [2.369376169702118, 48.82038040246883], [2.369645333656705, 48.82047654066777], [2.3699830829234783, 48.82060400612958], [2.370180644026206, 48.820690658706404], [2.3702764799883864, 48.820749452160015], [2.3703870759267303, 48.82072817604985], [2.370272370773211, 48.82063285309101], [2.369231589634889, 48.82024666852695], [2.368997578099878, 48.82020900362199]]]], ""type"": ""MultiPolygon""}"
