annee;arrondissement;latitude;longitude;periode;heure;vehicules;nombre;secteur
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Poids lourds;184.33333333333334;Boulevard Périphérique
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Cars;7.666666666666667;Maréchaux
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Véhicules Utilitaires;1143.3333333333333;Boulevard Périphérique
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Deux roues-motorisés;66.33333333333333;Maréchaux
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Poids lourds;144.66666666666666;Boulevard Périphérique
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélib's;15.666666666666666;Maréchaux
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Véhicules Particuliers;1831.3333333333333;Boulevard Périphérique
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Trottinettes;1.3333333333333333;Maréchaux
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Taxis;330.0;Boulevard Périphérique
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Particuliers;4446.333333333333;Boulevard Périphérique
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Poids lourds;51.0;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Deux roues-motorisés;1207.3333333333333;Boulevard Périphérique
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Bus;6.0;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Véhicules Utilitaires;803.6666666666666;Boulevard Périphérique
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Bus;19.333333333333332;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Taxis;245.33333333333334;Boulevard Périphérique
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Bus;20.333333333333332;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Véhicules Utilitaires;907.6666666666666;Boulevard Périphérique
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Vélos Personnels;63.333333333333336;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Cars;12.666666666666666;Boulevard Périphérique
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Trottinettes;1.6666666666666667;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Utilitaires;1136.6666666666667;Boulevard Périphérique
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Particuliers;490.0;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Deux roues-motorisés;617.6666666666666;Boulevard Périphérique
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Taxis;61.666666666666664;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Particuliers;3217.0;Boulevard Périphérique
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Trottinettes;4.666666666666667;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Poids lourds;183.33333333333334;Boulevard Périphérique
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Particuliers;582.0;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Cars;11.666666666666666;Boulevard Périphérique
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Utilitaires;242.33333333333334;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Taxis;185.0;Boulevard Périphérique
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Poids lourds;41.0;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Cars;6.666666666666667;Boulevard Périphérique
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Cars;3.0;Maréchaux
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Poids lourds;55.333333333333336;Boulevard Périphérique
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Particuliers;285.6666666666667;Maréchaux
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Taxis;23.333333333333332;Boulevard Périphérique
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Utilitaires;40.666666666666664;Maréchaux
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Taxis;166.0;Boulevard Périphérique
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Deux roues-motorisés;53.0;Maréchaux
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Deux roues-motorisés;381.6666666666667;Boulevard Périphérique
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Poids lourds;12.666666666666666;Maréchaux
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Deux roues-motorisés;371.6666666666667;Boulevard Périphérique
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Trottinettes;3.3333333333333335;Maréchaux
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Cars;10.333333333333334;Boulevard Périphérique
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Utilitaires;822.6666666666666;Boulevard Périphérique
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Deux roues-motorisés;611.0;Boulevard Périphérique
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Vélib's;0.0;Boulevard Périphérique
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Poids lourds;45.0;Boulevard Périphérique
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Poids lourds;206.66666666666666;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Cars;17.333333333333332;Boulevard Périphérique
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Deux roues-motorisés;856.6666666666666;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Cars;14.333333333333334;Boulevard Périphérique
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Bus;27.333333333333332;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Particuliers;4343.333333333333;Boulevard Périphérique
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Bus;37.666666666666664;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Véhicules Particuliers;3606.3333333333335;Boulevard Périphérique
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Poids lourds;52.333333333333336;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Poids lourds;409.6666666666667;Boulevard Périphérique
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Taxis;135.0;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Poids lourds;333.3333333333333;Boulevard Périphérique
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Trottinettes;3.6666666666666665;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Cars;24.0;Boulevard Périphérique
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Taxis;79.33333333333333;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Véhicules Utilitaires;1547.0;Boulevard Périphérique
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Poids lourds;39.0;Paris-Intra-Muros
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Deux roues-motorisés;706.3333333333334;Boulevard Périphérique
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Deux roues-motorisés;99.0;Paris-Intra-Muros
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Deux roues-motorisés;1232.0;Boulevard Périphérique
2022-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Trottinettes;4.0;Paris-Intra-Muros
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Deux roues-motorisés;1007.6666666666666;Boulevard Périphérique
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Bus;21.333333333333332;Paris-Intra-Muros
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Cars;19.666666666666668;Boulevard Périphérique
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Vélib's;16.333333333333332;Maréchaux
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Véhicules Utilitaires;1286.3333333333333;Boulevard Périphérique
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Vélib's;0.0;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Véhicules Utilitaires;1447.3333333333333;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Cars;6.0;Boulevard Périphérique
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Vélib's;175.0;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Vélib's;0.0;Boulevard Périphérique
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Cars;4.333333333333333;Paris-Intra-Muros
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Taxis;240.33333333333334;Boulevard Périphérique
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Véhicules Utilitaires;222.0;Paris-Intra-Muros
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Trottinettes;4.333333333333333;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Vélib's;83.0;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Cars;4.0;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Vélib's;69.0;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Vélib's;68.66666666666667;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Deux roues-motorisés;349.3333333333333;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Deux roues-motorisés;282.0;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Bus;32.0;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Vélos Personnels;36.666666666666664;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Vélib's;101.33333333333333;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Cars;3.6666666666666665;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Véhicules Particuliers;515.6666666666666;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Deux roues-motorisés;128.33333333333334;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Cars;3.0;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Trottinettes;2.6666666666666665;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Cars;0.5;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Utilitaires;155.33333333333334;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Poids lourds;18.333333333333332;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Vélos Personnels;66.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Vélib's;3.3333333333333335;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Cars;5.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Véhicules Utilitaires;207.66666666666666;Paris-Intra-Muros
2022-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Utilitaires;76.66666666666667;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Vélos Personnels;9.666666666666666;Paris-Intra-Muros
2022-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Vélos Personnels;141.33333333333334;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Taxis;75.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Particuliers;450.0;Maréchaux
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Vélos Personnels;19.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Taxis;43.666666666666664;Maréchaux
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Taxis;112.66666666666667;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Particuliers;313.6666666666667;Maréchaux
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Vélib's;5.0;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Trottinettes;1.3333333333333333;Maréchaux
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Poids lourds;40.333333333333336;Paris-Intra-Muros
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Trottinettes;1.6666666666666667;Maréchaux
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Poids lourds;43.0;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Utilitaires;661.3333333333334;Boulevard Périphérique
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Vélib's;4.0;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Poids lourds;150.0;Boulevard Périphérique
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Vélos Personnels;4.333333333333333;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Poids lourds;67.33333333333333;Boulevard Périphérique
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Taxis;41.666666666666664;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Bus;20.333333333333332;Boulevard Périphérique
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Cars;0.0;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Cars;4.666666666666667;Boulevard Périphérique
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Véhicules Particuliers;244.66666666666666;Paris-Intra-Muros
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Trottinettes;5.0;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Véhicules Utilitaires;115.0;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Vélib's;14.666666666666666;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Véhicules Particuliers;213.0;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Bus;36.666666666666664;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Poids lourds;9.666666666666666;Paris-Intra-Muros
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Véhicules Utilitaires;203.33333333333334;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Poids lourds;8.333333333333334;Paris-Intra-Muros
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Trottinettes;5.333333333333333;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Poids lourds;7.333333333333333;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Trottinettes;2.3333333333333335;Maréchaux
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Cars;1.3333333333333333;Paris-Intra-Muros
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Véhicules Particuliers;238.0;Maréchaux
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Bus;4.666666666666667;Paris-Intra-Muros
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Taxis;17.333333333333332;Maréchaux
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Cars;7.0;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Bus;1.3333333333333333;Boulevard Périphérique
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Cars;6.666666666666667;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Trottinettes;0.0;Boulevard Périphérique
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Véhicules Particuliers;1467.6666666666667;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Véhicules Particuliers;3396.3333333333335;Boulevard Périphérique
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Deux roues-motorisés;396.3333333333333;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Véhicules Utilitaires;808.3333333333334;Boulevard Périphérique
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Poids lourds;22.666666666666668;Paris-Intra-Muros
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Vélib's;0.0;Boulevard Périphérique
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Vélos Personnels;6.333333333333333;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Trottinettes;4.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Bus;4.666666666666667;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Poids lourds;13.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Vélos Personnels;8.0;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Deux roues-motorisés;161.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Vélos Personnels;6.666666666666667;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Véhicules Particuliers;571.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Cars;3.6666666666666665;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Deux roues-motorisés;151.33333333333334;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Deux roues-motorisés;449.3333333333333;Paris-Intra-Muros
2022-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Poids lourds;14.666666666666666;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Taxis;149.33333333333334;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Vélos Personnels;28.333333333333332;Maréchaux
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Vélib's;1.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Véhicules Particuliers;492.6666666666667;Maréchaux
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Vélos Personnels;33.0;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Vélib's;40.0;Maréchaux
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Taxis;26.333333333333332;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Cars;5.333333333333333;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Vélib's;7.0;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Deux roues-motorisés;808.3333333333334;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Vélib's;1.6666666666666667;Paris-Intra-Muros
